CREDIT_REQUEST_ID,CREDIT_AMOUNT,CREDIT_DURATION,PURPOSE,INSTALLMENT_COMMITMENT,OTHER_PARTIES,CREDIT_STANDING,CREDIT_SCORE,CHECKING_BALANCE,SAVINGS_BALANCE,EXISTING_CREDITS,ASSETS,HOUSING,QUALIFICATION,JOB_HISTORY,AGE,SEX,MARITAL_STATUS,NUM_DEPENDENTS,RESIDENCE_SINCE,OTHER_PAYMENT_PLANS
701,11230,12,Consumer Goods,4,None,bad,735,0.00,9822.09,1,Vehicle,rent,unskilled,3,29,F,Married,1,4,none
467,16590,24,Consumer Goods,4,None,bad,616,-171.88,938.00,1,Vehicle,rent,unskilled,1,29,F,Married,1,2,none
544,28640,18,Consumer Goods,2,None,bad,701,4628.00,695.00,1,Home,own,unskilled,2,34,M,Single,2,1,none
732,19870,24,Consumer Goods,2,None,bad,672,-81.46,266.00,1,Home,rent,unskilled,3,21,M,Single,2,4,none
560,19280,18,Consumer Goods,2,None,bad,545,1122.00,55.00,2,Home,own,unskilled,1,31,M,Single,1,2,none
589,12170,18,Consumer Goods,4,None,bad,715,-736.66,100.00,1,Home,own,unskilled,1,47,M,Married,1,3,none
425,27620,12,Consumer Goods,1,None,bad,721,1905.00,0.00,1,Investments,own,skilled,18,36,F,Married,1,2,bank
335,41100,24,Consumer Goods,3,None,bad,242,-704.37,293.00,2,None,rent,skilled,21,39,M,Single,2,4,bank
615,18080,18,Consumer Goods,4,None,bad,647,0.00,569.00,1,Home,own,skilled,5,23,F,Married,1,1,none
360,24060,30,Consumer Goods,4,None,bad,724,-941.18,591.00,1,Home,rent,skilled,6,24,F,Married,1,4,none
549,6260,12,Consumer Goods,4,None,bad,790,-447.91,616.00,1,Home,own,unskilled,1,24,F,Married,1,4,bank
571,32340,24,Consumer Goods,4,None,bad,700,-221.91,215.00,1,Home,rent,unskilled,1,23,F,Married,1,4,none
723,12280,12,Vehicle,4,None,bad,725,-626.12,808.00,1,Home,own,unskilled,3,24,F,Married,1,2,none
748,12740,12,Vehicle,3,None,bad,723,-210.81,134.00,1,Home,own,unskilled,1,37,F,Married,1,1,none
851,22350,20,Vehicle,4,Guarantor,bad,460,-433.18,913.00,2,Investments,rent,skilled,2,33,M,Married,1,2,bank
901,26250,16,Vehicle,2,Guarantor,bad,492,-833.70,619.00,1,Investments,rent,skilled,8,43,M,Single,1,4,bank
1253,21500,30,Vehicle,4,Guarantor,bad,678,1857.00,274.00,1,None,own,skilled,3,24,F,Married,1,2,bank
1376,76850,48,Business,2,Guarantor,bad,777,-934.52,268.00,1,Vehicle,rent,skilled,4,37,F,Married,1,4,none
1455,48170,24,Vehicle,2,Co-Applicant,bad,691,-694.88,675.00,1,Investments,own,skilled,5,31,M,Single,1,3,none
1669,48430,12,Vehicle,3,Co-Applicant,bad,342,-953.85,673.00,2,Investments,rent,skilled,21,43,M,Single,1,4,none
974,72970,60,Business,4,Co-Applicant,bad,738,-136.86,602.00,1,None,rent,skilled,7,36,M,Single,1,4,none
1130,34990,12,Vehicle,3,Co-Applicant,bad,498,-662.41,52.00,2,Home,own,skilled,3,29,F,Married,1,2,none
1653,23030,24,Vehicle,4,Co-Applicant,bad,691,-565.00,283.00,1,Home,own,skilled,20,45,M,Single,1,1,none
980,12640,15,Vehicle,2,None,bad,754,566.00,3061.00,1,Investments,rent,skilled,2,25,M,Married,1,2,none
1012,43080,48,Business,3,None,bad,736,-500.25,726.00,1,Investments,rent,skilled,1,24,F,Married,1,4,none
791,11880,21,Business,2,None,bad,671,306.00,882.00,1,Investments,own,skilled,10,39,F,Married,2,4,none
1791,11880,21,Business,2,None,bad,684,1727.00,543.00,1,Investments,own,skilled,13,39,F,Married,2,4,none
1722,4330,6,Tuition,4,None,bad,783,1357.00,13897.00,1,Investments,rent,skilled,1,24,F,Married,2,2,bank
886,7950,12,Tuition,4,None,bad,677,-93.40,194.00,1,Investments,own,skilled,1,53,F,Married,1,4,none
1472,4480,6,Tuition,4,None,bad,734,-884.94,700.00,1,Investments,own,skilled,1,23,F,Married,1,4,none
859,39590,15,Vehicle,3,None,bad,678,-120.96,634.00,1,Investments,own,skilled,1,29,F,Married,1,2,none
1648,13860,12,Vehicle,2,None,bad,713,0.00,8502.91,1,Investments,own,skilled,3,26,F,Married,1,2,none
955,18930,12,Vehicle,4,Guarantor,good,739,-586.32,283.00,1,Investments,own,skilled,2,29,F,Married,1,4,none
1490,35180,6,Vehicle,2,Guarantor,good,738,0.00,749.00,1,Investments,rent,skilled,3,26,M,Single,1,3,none
1466,29240,24,Vehicle,3,Guarantor,good,694,-116.16,870.00,1,None,own,skilled,2,63,M,Single,2,4,bank
860,35770,9,Vehicle,1,Guarantor,good,712,0.00,3436.00,1,Home,rent,skilled,1,26,M,Single,2,2,none
1759,13930,24,Vehicle,2,Guarantor,good,676,0.00,243.00,1,Home,own,skilled,2,31,M,Single,1,2,none
890,78240,28,Vehicle,3,Guarantor,good,774,0.00,0.00,2,Home,rent,skilled,1,40,M,Single,2,4,bank
1614,36320,24,Vehicle,1,Guarantor,good,758,-275.66,405.00,1,Vehicle,rent,skilled,1,22,F,Married,1,4,bank
1304,10380,10,Vehicle,4,Co-Applicant,good,471,-333.41,911.00,2,Investments,own,skilled,4,49,M,Single,1,3,none
917,28480,10,Vehicle,1,Co-Applicant,good,703,0.00,2163.00,1,Home,own,skilled,1,32,M,Single,2,2,none
1765,24630,24,Vehicle,4,None,good,368,0.00,3114.00,2,Investments,own,skilled,6,27,M,Married,1,3,none
987,62890,42,Business,2,None,good,293,2580.00,706.00,2,Investments,own,skilled,1,33,M,Divorced,1,1,none
962,23530,21,Vehicle,1,None,good,619,1658.00,531.00,2,Investments,own,skilled,2,47,M,Divorced,1,4,none
857,8940,10,Tuition,4,None,good,727,0.00,0.00,1,Investments,own,skilled,5,40,F,Married,1,3,none
1705,25280,27,Business,4,None,good,708,1378.00,426.00,1,Investments,own,skilled,1,32,F,Married,2,1,none
1222,12000,12,Tuition,4,None,good,676,-827.75,0.00,1,Investments,rent,skilled,2,23,F,Married,1,4,bank
1112,3920,15,Tuition,4,None,good,671,4742.00,669.00,1,Investments,rent,skilled,1,23,F,Married,1,4,none
1516,6090,6,Vehicle,4,None,good,559,-942.16,905.00,2,Investments,own,skilled,6,37,F,Married,1,3,none
1383,12830,22,Vehicle,4,None,good,687,0.00,0.00,1,Investments,rent,skilled,5,25,F,Married,1,4,none
816,74320,36,Vehicle,2,None,good,605,201.00,84.00,1,Investments,rent,skilled,3,54,F,Married,1,2,none
1071,81330,36,Vehicle,1,None,good,739,0.00,629.00,1,Investments,own,skilled,2,30,F,Married,1,2,bank
1162,10550,18,Vehicle,4,None,good,349,0.00,651.00,2,Investments,own,skilled,1,30,F,Married,1,1,none
1217,31040,18,Business,3,None,good,231,-527.43,80.00,1,Investments,own,skilled,4,31,M,Single,1,1,bank
1621,36520,21,Business,2,None,good,375,964.00,266.00,2,Investments,own,skilled,6,27,M,Single,1,3,none
1513,26870,15,Business,2,None,good,700,2122.00,844.00,1,Investments,rent,skilled,5,26,M,Single,1,4,none
1704,25030,30,Business,4,None,good,606,345.00,2942.00,2,Investments,own,skilled,11,41,M,Single,1,2,stores
978,24270,18,Business,4,None,good,658,201.00,0.00,2,Investments,own,skilled,16,42,M,Single,1,2,none
869,74090,36,Business,3,None,good,732,0.00,0.00,2,Investments,own,skilled,14,37,M,Single,1,2,none
1636,13930,12,Tuition,4,None,good,708,0.00,368.00,3,Investments,own,skilled,20,47,M,Single,2,4,bank
1210,14130,12,Vehicle,3,None,good,727,0.00,10849.00,1,Investments,own,skilled,5,55,M,Single,1,2,none
1287,47880,48,Vehicle,4,None,good,731,-804.25,659.00,1,Investments,own,skilled,6,26,M,Single,2,3,none
924,20020,12,Vehicle,3,None,good,724,1982.00,334.00,1,Investments,rent,skilled,5,30,M,Single,2,4,none
852,40420,24,Vehicle,3,None,good,452,0.00,0.00,2,Investments,own,skilled,6,43,M,Single,1,4,none
1271,26620,18,Vehicle,4,None,good,695,0.00,0.00,1,Investments,own,skilled,6,32,M,Single,1,3,none
1690,36510,12,Vehicle,1,None,good,689,-284.62,17699.00,1,Investments,own,skilled,2,31,M,Single,2,3,none
1126,21210,12,Vehicle,4,None,good,511,-301.77,484.00,2,Investments,own,skilled,2,30,M,Single,1,2,none
1696,12360,6,Vehicle,2,None,good,732,0.00,9964.79,1,Investments,rent,skilled,3,50,M,Single,1,4,none
1054,33780,18,Vehicle,2,None,good,708,0.00,0.00,1,Investments,own,skilled,2,31,M,Single,1,1,none
1024,18040,12,Vehicle,3,None,good,401,506.00,2795.00,1,Investments,own,skilled,1,44,M,Single,1,4,none
1482,12010,24,Vehicle,4,None,good,676,770.00,340.00,1,Investments,own,skilled,1,26,M,Single,1,1,none
1515,22550,24,Vehicle,4,None,good,714,0.00,0.00,1,Investments,own,skilled,1,54,M,Single,1,1,none
1519,12030,6,Vehicle,3,None,good,689,-974.64,1132.00,1,Investments,own,skilled,8,43,M,Single,1,2,none
839,29570,24,Vehicle,4,None,good,496,-190.64,729.00,2,Investments,own,skilled,14,63,M,Single,1,4,none
1416,58420,36,Vehicle,2,None,good,519,0.00,427.00,2,Investments,own,skilled,15,35,M,Single,2,2,none
1681,15380,6,Tuition,1,None,good,731,0.00,345.00,1,None,own,skilled,1,56,F,Married,1,2,none
1147,8600,6,Vehicle,1,None,good,358,-540.08,134.00,2,None,own,skilled,16,39,F,Married,1,4,none
887,28250,24,Business,4,None,good,439,66.00,0.00,2,None,own,skilled,4,34,M,Single,2,3,none
1396,117600,39,Tuition,2,None,good,613,218.00,4993.00,1,None,rent,skilled,4,32,M,Single,1,3,none
1248,12040,6,Vehicle,4,None,good,278,0.00,1201.00,1,None,rent,skilled,1,35,M,Single,1,1,bank
963,35560,15,Vehicle,3,None,good,735,0.00,0.00,1,None,own,skilled,1,29,M,Single,1,2,none
1061,13910,9,Business,2,None,good,715,481.00,439.00,1,Home,own,skilled,1,27,M,Married,1,1,bank
1291,10760,12,Business,2,None,good,733,0.00,478.00,1,Home,own,skilled,3,26,M,Married,1,2,none
1402,18870,18,Business,4,None,good,550,1966.00,0.00,2,Home,own,skilled,3,28,M,Married,1,4,bank
1031,19130,18,Business,3,None,good,704,1142.00,13536.00,1,Home,own,skilled,1,36,M,Married,1,3,bank
811,9070,8,Business,3,None,good,705,334.00,394.00,1,Home,own,skilled,1,26,M,Married,1,2,none
1110,14100,14,Business,1,None,good,717,973.00,8673.79,1,Home,own,skilled,16,35,M,Married,1,2,none
1068,10070,12,Vehicle,4,None,good,739,1243.00,10835.00,1,Home,own,skilled,3,22,M,Married,1,1,none
1533,15030,12,Vehicle,4,None,good,660,0.00,143.00,1,Home,rent,skilled,1,41,M,Married,1,4,none
821,11010,12,Vehicle,3,None,good,698,0.00,65.00,2,Home,own,skilled,3,27,M,Married,1,2,none
856,14740,24,Vehicle,4,None,good,672,0.00,2999.00,1,Home,own,skilled,1,33,M,Married,1,3,none
848,12490,24,Vehicle,4,None,good,691,0.00,396.00,1,Home,own,skilled,1,28,M,Married,1,2,none
1730,12750,24,Business,2,None,good,419,3898.00,11490.00,2,Home,own,skilled,3,36,M,Divorced,1,4,none
902,34850,20,Vehicle,2,None,good,354,0.00,0.00,2,Home,own,skilled,1,44,M,Divorced,1,4,none
1668,36090,48,Business,1,None,good,743,0.00,389.00,1,Home,own,skilled,1,27,F,Married,1,1,stores
1244,11850,12,Business,3,None,good,518,0.00,864.00,2,Home,own,skilled,2,27,F,Married,1,2,none
1735,33800,4,Vehicle,1,None,good,386,0.00,32.00,1,Home,own,skilled,5,37,F,Married,2,1,none
1325,10280,18,Vehicle,4,None,good,385,0.00,151.00,2,Home,own,skilled,1,36,F,Married,1,3,none
1768,29010,10,Vehicle,1,None,good,695,0.00,0.00,1,Home,rent,skilled,1,31,F,Married,1,4,none
1438,12870,24,Vehicle,4,None,good,500,0.00,17393.00,2,Home,own,skilled,8,37,F,Married,1,4,none
873,13820,24,Business,4,None,good,342,-257.49,3584.00,2,Home,own,skilled,6,26,M,Single,1,1,none
1246,12580,24,Business,4,None,good,704,0.00,510.00,1,Home,own,skilled,4,25,M,Single,1,1,none
1224,29780,24,Business,4,None,good,626,0.00,0.00,2,Home,own,skilled,1,32,M,Single,2,4,none
1267,63040,36,Business,4,None,good,486,0.00,0.00,2,Home,own,skilled,15,36,M,Single,1,4,none
861,58040,24,Vehicle,4,None,good,541,0.00,12463.00,2,Home,own,skilled,3,27,M,Single,1,2,none
1457,39050,11,Vehicle,2,None,good,524,-950.03,374.00,2,Home,rent,skilled,2,36,M,Single,2,2,none
1587,27990,9,Vehicle,2,None,good,372,-722.19,702.00,2,Home,rent,skilled,1,36,M,Single,2,2,none
1618,36760,6,Vehicle,1,None,good,578,-929.85,463.00,3,Home,rent,skilled,3,37,M,Single,2,3,none
1485,11630,12,Vehicle,4,None,good,314,0.00,6255.89,1,Home,own,skilled,1,44,M,Single,1,4,none
1371,30790,36,Vehicle,4,None,good,677,0.00,0.00,1,Home,own,skilled,2,36,M,Single,1,4,none
1384,13300,12,Vehicle,4,None,good,715,4006.00,352.00,1,Home,own,skilled,1,26,M,Single,1,1,none
1462,17210,15,Vehicle,2,None,good,727,-863.41,702.00,1,Home,own,skilled,1,36,M,Single,1,3,none
782,19400,24,Vehicle,4,None,good,543,0.00,12582.00,1,Home,own,skilled,23,60,M,Single,1,4,none
1782,19400,24,Vehicle,4,None,good,545,0.00,11650.00,1,Home,own,skilled,19,60,M,Single,1,4,none
1095,13180,12,Vehicle,4,None,good,692,363.00,16322.00,1,Home,own,skilled,18,54,M,Single,1,4,none
872,13430,6,Vehicle,1,None,good,445,2161.00,207.00,2,Home,own,skilled,12,46,M,Single,2,4,none
1092,14090,12,Vehicle,4,None,good,484,-432.81,610.00,1,Home,own,skilled,22,54,M,Single,1,3,none
1180,5710,21,Vehicle,4,None,good,481,-263.32,528.00,2,Home,own,skilled,8,65,M,Single,1,4,none
908,37110,36,Tuition,2,None,good,711,611.00,0.00,1,Vehicle,own,skilled,2,27,M,Married,1,2,none
1044,61870,30,Vehicle,1,None,good,511,-461.07,4112.00,2,Vehicle,rent,skilled,5,24,M,Married,1,4,none
1426,27790,18,Vehicle,1,None,good,733,346.00,235.00,1,Vehicle,rent,skilled,2,21,M,Married,1,3,none
1674,20800,6,Vehicle,1,None,good,514,0.00,7873.93,1,Vehicle,own,skilled,1,24,M,Married,1,2,none
1105,24450,12,Vehicle,2,None,good,687,0.00,0.00,1,Vehicle,rent,skilled,1,26,M,Married,1,4,none
799,7170,24,Vehicle,4,None,good,583,0.00,0.00,2,Vehicle,own,skilled,22,54,M,Married,1,4,none
1111,14490,6,Business,1,None,good,627,1411.00,4346.00,2,Vehicle,own,skilled,8,31,M,Divorced,2,2,bank
1500,13230,6,Vehicle,2,None,good,377,2469.00,2939.00,2,Vehicle,own,skilled,7,28,M,Divorced,2,4,none
1390,14490,9,Business,3,None,good,714,0.00,679.00,2,Vehicle,own,skilled,4,27,F,Married,1,2,none
1659,42210,30,Business,2,None,good,269,1103.00,166.00,2,Vehicle,own,skilled,3,28,F,Married,1,1,none
1469,27640,33,Business,2,None,good,603,0.00,895.00,2,Vehicle,own,skilled,1,26,F,Married,1,2,none
1097,20120,12,Tuition,4,None,good,553,0.00,0.00,1,Vehicle,own,skilled,5,61,F,Married,1,2,none
1527,15320,15,Tuition,4,None,good,432,0.00,1612.00,1,Vehicle,own,skilled,2,31,F,Married,1,3,none
1418,84710,18,Tuition,1,None,good,630,-116.69,0.00,2,Vehicle,rent,skilled,1,23,F,Married,1,2,none
1578,19270,24,Tuition,3,None,good,552,0.00,0.00,2,Vehicle,own,skilled,2,33,F,Married,1,2,none
1747,25110,15,Vehicle,1,None,good,679,-278.62,877.00,1,Vehicle,rent,skilled,0,23,F,Married,1,4,none
1148,6820,12,Vehicle,4,None,good,369,0.00,3506.00,2,Vehicle,own,skilled,6,51,F,Married,1,3,none
1524,34880,24,Vehicle,3,None,good,719,0.00,1272.00,1,Vehicle,own,skilled,5,23,F,Married,1,4,none
1328,15250,24,Vehicle,4,None,good,683,0.00,15047.00,1,Vehicle,own,skilled,6,34,F,Married,2,3,none
1131,84870,48,Vehicle,1,None,good,687,881.00,0.00,1,Vehicle,own,skilled,6,24,F,Married,1,2,none
876,13220,11,Vehicle,4,None,good,390,1811.00,19332.00,2,Vehicle,own,skilled,1,40,F,Married,1,4,none
1734,26030,24,Vehicle,2,None,good,673,0.00,15243.00,1,Vehicle,rent,skilled,3,28,F,Married,1,4,none
1363,22470,12,Vehicle,2,None,good,666,2148.00,407.00,2,Vehicle,own,skilled,3,36,F,Married,1,2,stores
1547,20220,24,Vehicle,4,None,good,544,0.00,408.00,1,Vehicle,own,skilled,3,37,F,Married,1,4,none
1015,14030,15,Vehicle,2,None,good,719,-621.95,673.00,1,Vehicle,rent,skilled,2,28,F,Married,1,4,none
1220,13640,10,Vehicle,2,None,good,673,0.00,235.00,1,Vehicle,own,skilled,3,64,F,Married,1,4,none
1592,19650,24,Vehicle,4,None,good,606,1662.00,0.00,2,Vehicle,rent,skilled,3,42,F,Married,1,4,none
1259,38120,15,Vehicle,1,None,good,725,0.00,1087.00,1,Vehicle,own,skilled,1,23,F,Married,1,4,none
946,83580,48,Vehicle,1,None,good,215,584.00,8858.23,2,Vehicle,own,skilled,1,30,F,Married,1,1,none
1297,46750,12,Vehicle,1,None,good,721,0.00,0.00,1,Vehicle,rent,skilled,1,20,F,Married,1,4,none
1761,50450,15,Vehicle,1,None,good,501,0.00,0.00,1,Vehicle,own,skilled,14,59,F,Married,1,4,none
1443,26290,20,Other,2,None,good,593,1627.00,165.00,2,Vehicle,own,skilled,2,29,M,Single,1,3,bank
1146,35660,48,Business,4,None,good,753,1467.00,4512.00,1,Vehicle,own,skilled,5,30,M,Single,1,2,none
1672,57420,36,Business,2,None,good,727,0.00,1704.00,2,Vehicle,own,skilled,4,31,M,Single,1,2,none
844,15590,24,Business,4,None,good,765,0.00,573.00,1,Vehicle,own,skilled,4,50,M,Single,1,4,bank
1203,51170,27,Business,3,None,good,607,0.00,502.00,2,Vehicle,own,skilled,5,26,M,Single,1,4,none
1366,15420,12,Business,2,None,good,672,0.00,48.00,1,Vehicle,own,skilled,5,36,M,Single,1,4,none
1465,19500,18,Business,4,None,good,730,0.00,492.00,2,Vehicle,own,skilled,6,34,M,Single,1,1,stores
1098,26220,18,Business,4,None,good,719,453.00,1378.00,1,Vehicle,own,skilled,3,34,M,Single,1,4,none
831,23750,24,Business,4,None,good,634,0.00,5119.00,2,Vehicle,own,skilled,1,44,M,Single,2,2,none
1389,23260,15,Business,2,None,good,352,1290.00,9464.80,1,Vehicle,own,skilled,3,27,M,Single,1,4,bank
1018,80720,30,Business,2,None,good,251,-687.41,0.00,3,Vehicle,own,skilled,1,25,M,Single,1,3,bank
1531,22730,36,Tuition,3,None,good,697,741.00,896.00,2,Vehicle,own,skilled,5,32,M,Single,2,1,none
1319,7010,12,Tuition,4,None,good,535,0.00,22.00,2,Vehicle,own,skilled,1,32,M,Single,1,2,none
1201,9360,9,Tuition,4,None,good,556,0.00,6363.46,2,Vehicle,own,skilled,20,52,M,Single,1,2,none
1488,37570,24,Vehicle,4,Co-Applicant,good,695,0.00,272.00,1,None,free,skilled,25,62,F,Married,1,4,none
882,92770,24,Vehicle,2,None,good,679,0.00,0.00,1,None,free,skilled,2,48,M,Divorced,1,4,none
1341,57430,24,Tuition,2,None,good,477,148.00,270.00,2,None,free,skilled,1,24,F,Married,1,4,none
1600,38630,24,Business,1,None,good,648,0.00,642.00,1,None,free,skilled,2,32,M,Single,1,2,none
830,66810,48,Business,4,None,good,659,1993.00,0.00,1,None,free,skilled,3,38,M,Single,2,4,none
1037,61100,48,Tuition,1,None,good,418,0.00,178.00,1,None,free,skilled,3,31,M,Single,1,3,bank
1361,12390,18,Tuition,4,None,good,729,47.00,0.00,1,None,free,skilled,2,61,M,Single,1,4,none
801,15970,24,Tuition,4,None,good,377,0.00,514.00,2,None,free,skilled,9,54,M,Single,2,4,none
1355,7270,10,Tuition,4,None,good,733,0.00,6876.73,1,None,free,skilled,19,46,M,Single,1,4,none
1656,39730,14,Vehicle,1,None,good,679,-127.92,238.00,1,None,free,skilled,0,22,M,Single,1,4,none
1550,88580,48,Vehicle,2,None,good,520,0.00,0.00,2,None,free,skilled,6,35,M,Single,1,1,none
1686,65270,60,Vehicle,4,None,good,712,0.00,0.00,1,None,free,skilled,2,34,M,Single,2,4,none
1688,28620,36,Vehicle,4,None,good,631,1864.00,3563.00,1,None,free,skilled,11,30,M,Single,1,3,none
1542,20320,24,Vehicle,4,None,good,605,0.00,187.00,2,None,free,skilled,10,60,M,Single,1,4,none
1124,7810,10,Vehicle,4,None,good,371,3754.00,811.00,2,None,free,skilled,9,63,M,Single,1,4,none
1294,47960,42,Vehicle,4,None,good,370,2292.00,379.00,1,None,free,skilled,21,56,M,Single,1,4,none
1502,54930,36,Vehicle,2,None,good,702,-311.33,300.00,1,None,free,skilled,16,42,M,Single,2,4,none
903,104770,36,Vehicle,2,None,good,373,0.00,0.00,2,None,free,skilled,14,42,M,Single,1,4,none
1561,29640,24,Vehicle,4,None,good,702,-314.47,0.00,1,None,free,skilled,12,49,M,Single,2,4,bank
1199,27600,24,Vehicle,4,None,good,672,1360.00,0.00,1,None,free,skilled,8,36,M,Single,1,4,bank
1610,13000,15,Vehicle,4,None,good,701,0.00,0.00,1,None,free,skilled,8,45,M,Single,2,4,bank
1698,9260,12,Vehicle,1,None,good,524,0.00,765.00,1,Investments,own,unemployed,0,38,F,Married,1,2,none
1048,13520,6,Vehicle,1,None,good,692,-860.67,9278.00,1,Investments,rent,unemployed,0,23,F,Married,1,2,none
1141,7090,6,Vehicle,2,None,good,714,4045.00,17243.00,1,Home,own,unemployed,1,27,M,Married,1,2,none
1301,6720,6,Vehicle,1,None,good,709,0.00,697.00,1,Home,own,unemployed,0,54,F,Married,1,4,none
805,74720,12,Vehicle,1,None,good,721,1486.00,0.00,1,Home,rent,unemployed,0,24,F,Married,1,2,none
1757,12990,6,Vehicle,1,None,good,576,2254.00,870.00,3,Home,own,unemployed,2,74,M,Single,2,1,none
800,15490,9,Vehicle,4,None,good,729,1745.00,0.00,1,Home,own,unemployed,1,35,M,Single,1,2,none
951,35900,18,Business,3,None,good,515,6.00,603.00,3,Vehicle,own,unemployed,0,40,M,Married,2,3,none
1311,53810,48,Other,3,None,good,673,375.00,0.00,1,None,free,unemployed,0,40,M,Single,1,4,bank
775,14800,12,Vehicle,2,None,good,322,3606.00,9190.48,3,None,free,unemployed,0,66,M,Single,1,4,bank
1775,14800,12,Vehicle,2,None,good,489,4484.00,7287.62,3,None,free,unemployed,0,66,M,Single,1,4,bank
1188,11750,16,Vehicle,2,None,good,304,468.00,321.00,3,Vehicle,free,unemployed,0,68,M,Single,1,3,none
1159,35120,24,Vehicle,2,None,good,694,704.00,1844.00,2,Vehicle,own,skilled,4,38,M,Single,1,3,bank
777,35350,36,Vehicle,4,None,good,466,0.00,153.00,2,Vehicle,own,skilled,4,37,M,Single,1,4,none
1367,38500,18,Vehicle,3,None,good,346,0.00,416.00,2,Vehicle,own,skilled,6,27,M,Single,1,1,none
1655,23460,24,Vehicle,4,None,good,303,0.00,77.00,2,Vehicle,own,skilled,6,35,M,Single,1,3,none
1777,35350,36,Vehicle,4,None,good,308,0.00,113.00,2,Vehicle,own,skilled,5,37,M,Single,1,4,none
1108,60780,12,Vehicle,2,None,good,724,1679.00,879.00,1,Vehicle,own,skilled,6,32,M,Single,1,2,none
1750,30290,15,Vehicle,2,None,good,674,0.00,768.00,1,Vehicle,own,skilled,6,33,M,Single,1,2,none
1407,21970,24,Vehicle,4,None,good,384,0.00,0.00,2,Vehicle,own,skilled,5,43,M,Single,2,4,none
1033,58660,18,Vehicle,2,None,good,685,1645.00,2984.00,2,Vehicle,own,skilled,1,30,M,Single,1,2,none
1137,86130,27,Vehicle,2,None,good,633,0.00,14915.00,2,Vehicle,own,skilled,2,27,M,Single,1,2,none
894,58000,36,Vehicle,3,None,good,436,1512.00,862.00,2,Vehicle,own,skilled,2,34,M,Single,1,4,none
1021,21340,9,Vehicle,4,None,good,410,0.00,195.00,3,Vehicle,own,skilled,3,48,M,Single,1,4,none
1225,46570,15,Vehicle,3,None,good,697,0.00,829.00,1,Vehicle,own,skilled,3,30,M,Single,1,2,none
1507,23600,15,Vehicle,2,None,good,578,3120.00,5253.50,1,Vehicle,own,skilled,1,36,M,Single,1,2,none
1477,25690,39,Vehicle,4,None,good,680,0.00,9746.69,1,Vehicle,own,skilled,3,24,M,Single,1,4,none
1422,20280,12,Vehicle,4,None,good,692,1351.00,0.00,1,Vehicle,own,skilled,3,30,M,Single,1,2,none
1749,52480,21,Vehicle,1,None,good,699,0.00,0.00,1,Vehicle,own,skilled,3,26,M,Single,1,3,none
1554,19950,12,Vehicle,4,None,good,397,637.00,3275.00,1,Vehicle,own,skilled,1,27,M,Single,1,1,none
1526,79660,26,Vehicle,2,None,good,718,1999.00,376.00,2,Vehicle,own,skilled,1,30,M,Single,1,3,none
855,108750,36,Vehicle,2,None,good,640,0.00,459.00,2,Vehicle,own,skilled,9,45,M,Single,2,2,none
1345,39490,10,Vehicle,1,Guarantor,good,678,3308.00,759.00,1,Investments,own,unskilled,1,37,M,Single,2,1,none
1084,17550,24,Other,4,Guarantor,good,721,-43.56,794.00,1,Home,own,unskilled,21,58,F,Married,1,4,none
